experiment,condition,protocol,genotype,pupilSize,diameter
5,Awake,Singletone,Alpha9KO,Large,0.771650436944751
5,Awake,Singletone,Alpha9KO,Large,0.7952120673112
5,Awake,Singletone,Alpha9KO,Large,0.88483130645537
5,Awake,Singletone,Alpha9KO,Large,0.914285300975244
5,Awake,Singletone,Alpha9KO,Large,0.792183381245103
5,Awake,Singletone,Alpha9KO,Large,0.791177749708553
5,Awake,Singletone,Alpha9KO,Large,0.732259091214933
5,Awake,Singletone,Alpha9KO,Large,0.863382872943926
5,Awake,Singletone,Alpha9KO,Large,0.942645845522191
5,Awake,Singletone,Alpha9KO,Large,0.909481086241922
5,Awake,Singletone,Alpha9KO,Large,0.861750799674355
5,Awake,Singletone,Alpha9KO,Large,0.826671895231112
5,Awake,Singletone,Alpha9KO,Large,0.813170778872171
5,Awake,Singletone,Alpha9KO,Large,0.868164232914696
5,Awake,Singletone,Alpha9KO,Large,0.771987592272867
5,Awake,Singletone,Alpha9KO,Large,0.759217765777822
5,Awake,Singletone,Alpha9KO,Large,0.747238821375004
5,Awake,Singletone,Alpha9KO,Large,0.727043566027763
5,Awake,Singletone,Alpha9KO,Large,0.746892093971605
5,Awake,Singletone,Alpha9KO,Large,0.709103190607586
5,Awake,Singletone,Alpha9KO,Large,0.708001488939406
5,Awake,Singletone,Alpha9KO,Large,0.694264592187958
5,Awake,Singletone,Alpha9KO,Large,0.696003276165112
5,Awake,Singletone,Alpha9KO,Large,0.648591908250084
5,Awake,Singletone,Alpha9KO,Large,0.660713573987475
5,Awake,Singletone,Alpha9KO,Large,0.623249903463242
5,Awake,Singletone,Alpha9KO,Large,0.624212329827177
5,Awake,Singletone,Alpha9KO,Large,0.653394268346674
5,Awake,Singletone,Alpha9KO,Large,0.749362212190999
5,Awake,Singletone,Alpha9KO,Large,0.743435135586632
5,Awake,Singletone,Alpha9KO,Large,0.641890492205513
5,Awake,Singletone,Alpha9KO,Large,0.695988412654965
5,Awake,Singletone,Alpha9KO,Large,0.685867815865833
5,Awake,Singletone,Alpha9KO,Large,0.640736910697184
5,Awake,Singletone,Alpha9KO,Large,0.687859198210077
5,Awake,Singletone,Alpha9KO,Large,0.632549167053079
5,Awake,Singletone,Alpha9KO,Large,0.625904250236961
5,Awake,Singletone,Alpha9KO,Large,0.625919320169328
5,Awake,Singletone,Alpha9KO,Large,0.688492837515982
6,Awake,Singletone,Alpha9KO,Small,0.665939895104927
6,Awake,Singletone,Alpha9KO,Small,0.645147167517681
6,Awake,Singletone,Alpha9KO,Small,0.624807993547062
6,Awake,Singletone,Alpha9KO,Small,0.632473064041805
6,Awake,Singletone,Alpha9KO,Small,0.698199530685369
6,Awake,Singletone,Alpha9KO,Small,0.655792891422069
6,Awake,Singletone,Alpha9KO,Small,0.639120814188203
6,Awake,Singletone,Alpha9KO,Small,0.600389689914299
6,Awake,Singletone,Alpha9KO,Small,0.534992697378274
6,Awake,Singletone,Alpha9KO,Small,0.536766240533958
6,Awake,Singletone,Alpha9KO,Small,0.535622358462049
6,Awake,Singletone,Alpha9KO,Small,0.668445786254287
6,Awake,Singletone,Alpha9KO,Small,0.647927599918306
6,Awake,Singletone,Alpha9KO,Small,0.634304016673521
6,Awake,Singletone,Alpha9KO,Small,0.679251004311166
6,Awake,Singletone,Alpha9KO,Small,0.667735064025289
6,Awake,Singletone,Alpha9KO,Small,0.586320452692217
6,Awake,Singletone,Alpha9KO,Small,0.524719258771248
6,Awake,Singletone,Alpha9KO,Small,0.655583242913521
6,Awake,Singletone,Alpha9KO,Small,0.683608315986014
6,Awake,Singletone,Alpha9KO,Small,0.679769340096883
6,Awake,Singletone,Alpha9KO,Small,0.699652069904474
6,Awake,Singletone,Alpha9KO,Small,0.700803517899497
6,Awake,Singletone,Alpha9KO,Small,0.640105034812442
6,Awake,Singletone,Alpha9KO,Small,0.624175504338192
6,Awake,Singletone,Alpha9KO,Small,0.562556627341715
6,Awake,Singletone,Alpha9KO,Small,0.549732002850268
6,Awake,Singletone,Alpha9KO,Small,0.508924296281319
6,Awake,Singletone,Alpha9KO,Small,0.661448927509425
6,Awake,Singletone,Alpha9KO,Small,0.689689828813221
6,Awake,Singletone,Alpha9KO,Small,0.655990097110379
6,Awake,Singletone,Alpha9KO,Small,0.597248250316702
6,Awake,Singletone,Alpha9KO,Small,0.55313659991395
6,Awake,Singletone,Alpha9KO,Small,0.53367569599164
6,Awake,Singletone,Alpha9KO,Small,0.502938316770244
6,Awake,Singletone,Alpha9KO,Small,0.673674862068001
6,Awake,Singletone,Alpha9KO,Small,0.597894705070409
6,Awake,Singletone,Alpha9KO,Small,0.44734473964554
6,Awake,Singletone,Alpha9KO,Small,0.574848884879837
6,Awake,Singletone,Alpha9KO,Small,0.533265651896402
6,Awake,Singletone,Alpha9KO,Small,0.485878828597057
6,Awake,Singletone,Alpha9KO,Small,0.46004828307588
6,Awake,Singletone,Alpha9KO,Small,0.68865173791789
6,Awake,Singletone,Alpha9KO,Small,0.648450129325031
6,Awake,Singletone,Alpha9KO,Small,0.68555383366372
6,Awake,Singletone,Alpha9KO,Small,0.66452749613906
6,Awake,Singletone,Alpha9KO,Small,0.643537705992237
6,Awake,Singletone,Alpha9KO,Small,0.693700266780883
6,Awake,Singletone,Alpha9KO,Small,0.694546952995758
6,Awake,Singletone,Alpha9KO,Small,0.679930669777345
6,Awake,Singletone,Alpha9KO,Small,0.676084475704677
6,Awake,Singletone,Alpha9KO,Small,0.632218334693512
6,Awake,Singletone,Alpha9KO,Small,0.678621843381951
6,Awake,Singletone,Alpha9KO,Small,0.627789185117372
6,Awake,Singletone,Alpha9KO,Small,0.609544089143835
6,Awake,Singletone,Alpha9KO,Small,0.578929651534111
6,Awake,Singletone,Alpha9KO,Small,0.569614879202305
6,Awake,Singletone,Alpha9KO,Small,0.55229915051373
6,Awake,Singletone,Alpha9KO,Small,0.553957417233692
6,Awake,Singletone,Alpha9KO,Small,0.686713421529533
6,Awake,Singletone,Alpha9KO,Small,0.656370895228124
6,Awake,Singletone,Alpha9KO,Small,0.682795267558035
6,Awake,Singletone,Alpha9KO,Small,0.699470085219594
6,Awake,Singletone,Alpha9KO,Small,0.638741610729036
6,Awake,Singletone,Alpha9KO,Small,0.606914256689902
6,Awake,Singletone,Alpha9KO,Small,0.558700889383491
6,Awake,Singletone,Alpha9KO,Small,0.537229981906071
6,Awake,Singletone,Alpha9KO,Small,0.673800255020661
6,Awake,Singletone,Alpha9KO,Small,0.665774525945783
6,Awake,Singletone,Alpha9KO,Small,0.583456589681548
6,Awake,Singletone,Alpha9KO,Small,0.574230611213516
6,Awake,Singletone,Alpha9KO,Small,0.554232664819521
6,Awake,Singletone,Alpha9KO,Small,0.600263260509889
6,Awake,Singletone,Alpha9KO,Small,0.692509028900785
6,Awake,Singletone,Alpha9KO,Small,0.64292802441413
6,Awake,Singletone,Alpha9KO,Small,0.61515697912152
6,Awake,Singletone,Alpha9KO,Small,0.594116606043245
6,Awake,Singletone,Alpha9KO,Small,0.5889739300038
6,Awake,Singletone,Alpha9KO,Small,0.53657049726173
6,Awake,Singletone,Alpha9KO,Small,0.615097193571722
6,Awake,Singletone,Alpha9KO,Small,0.465064348800457
6,Awake,Singletone,Alpha9KO,Small,0.459004444650276
6,Awake,Singletone,Alpha9KO,Small,0.45517007651571
6,Awake,Singletone,Alpha9KO,Small,0.6414477657491
6,Awake,Singletone,Alpha9KO,Medium,0.75900342300724
6,Awake,Singletone,Alpha9KO,Medium,0.850191663347332
6,Awake,Singletone,Alpha9KO,Medium,0.83452447388887
6,Awake,Singletone,Alpha9KO,Medium,0.854812466816008
6,Awake,Singletone,Alpha9KO,Medium,0.842169100117027
6,Awake,Singletone,Alpha9KO,Medium,0.854924337039103
6,Awake,Singletone,Alpha9KO,Medium,0.86575449140017
6,Awake,Singletone,Alpha9KO,Medium,0.811984084489109
6,Awake,Singletone,Alpha9KO,Medium,0.7841453801137
6,Awake,Singletone,Alpha9KO,Medium,0.755661585088746
6,Awake,Singletone,Alpha9KO,Medium,0.870682570442217
6,Awake,Singletone,Alpha9KO,Medium,0.760145196246059
6,Awake,Singletone,Alpha9KO,Medium,0.847455557334166
6,Awake,Singletone,Alpha9KO,Medium,0.800802403399565
6,Awake,Singletone,Alpha9KO,Medium,0.725689742559688
6,Awake,Singletone,Alpha9KO,Medium,0.836181590482956
6,Awake,Singletone,Alpha9KO,Medium,0.85496171359082
6,Awake,Singletone,Alpha9KO,Medium,0.822285722927305
6,Awake,Singletone,Alpha9KO,Medium,0.815742991251353
6,Awake,Singletone,Alpha9KO,Medium,0.702710014027045
6,Awake,Singletone,Alpha9KO,Medium,0.830427033002497
6,Awake,Singletone,Alpha9KO,Medium,0.765118558806128
6,Awake,Singletone,Alpha9KO,Medium,0.74779345726668
6,Awake,Singletone,Alpha9KO,Medium,0.803241070559711
6,Awake,Singletone,Alpha9KO,Medium,0.785175807573649
6,Awake,Singletone,Alpha9KO,Medium,0.730804385700242
6,Awake,Singletone,Alpha9KO,Medium,0.749164354411661
6,Awake,Singletone,Alpha9KO,Medium,0.814591770010937
6,Awake,Singletone,Alpha9KO,Medium,0.754020945441147
6,Awake,Singletone,Alpha9KO,Medium,0.782929301182497
6,Awake,Singletone,Alpha9KO,Medium,0.755716626953972
6,Awake,Singletone,Alpha9KO,Medium,0.863156336111426
6,Awake,Singletone,Alpha9KO,Medium,0.769885215772731
6,Awake,Singletone,Alpha9KO,Medium,0.717255830289377
6,Awake,Singletone,Alpha9KO,Medium,0.747585064546613
6,Awake,Singletone,Alpha9KO,Medium,0.732659349695643
6,Awake,Singletone,Alpha9KO,Medium,0.725809994012845
6,Awake,Singletone,Alpha9KO,Medium,0.859182845365278
6,Awake,Singletone,Alpha9KO,Medium,0.869638046571441
6,Awake,Singletone,Alpha9KO,Medium,0.861257291117976
6,Awake,Singletone,Alpha9KO,Medium,0.768010595204245
6,Awake,Singletone,Alpha9KO,Medium,0.70403916849962
6,Awake,Singletone,Alpha9KO,Medium,0.771848411239448
6,Awake,Singletone,Alpha9KO,Medium,0.775777773122584
6,Awake,Singletone,Alpha9KO,Medium,0.850238705289136
6,Awake,Singletone,Alpha9KO,Medium,0.838579591226373
6,Awake,Singletone,Alpha9KO,Medium,0.843081003583799
6,Awake,Singletone,Alpha9KO,Medium,0.793808855249317
6,Awake,Singletone,Alpha9KO,Medium,0.82362878692263
6,Awake,Singletone,Alpha9KO,Medium,0.862760398510444
6,Awake,Singletone,Alpha9KO,Medium,0.835159078803112
6,Awake,Singletone,Alpha9KO,Medium,0.758904185734928
6,Awake,Singletone,Alpha9KO,Medium,0.800784862908922
6,Awake,Singletone,Alpha9KO,Medium,0.759593455011902
6,Awake,Singletone,Alpha9KO,Medium,0.705765316524423
6,Awake,Singletone,Alpha9KO,Medium,0.762137484674719
6,Awake,Singletone,Alpha9KO,Medium,0.768940263110377
6,Awake,Singletone,Alpha9KO,Medium,0.765924541178529
6,Awake,Singletone,Alpha9KO,Medium,0.713576001671643
6,Awake,Singletone,Alpha9KO,Medium,0.715716111035873
6,Awake,Singletone,Alpha9KO,Medium,0.755246888826744
6,Awake,Singletone,Alpha9KO,Medium,0.855530208337646
6,Awake,Singletone,Alpha9KO,Medium,0.848538392244031
6,Awake,Singletone,Alpha9KO,Medium,0.846599026448812
6,Awake,Singletone,Alpha9KO,Medium,0.794728402181173
6,Awake,Singletone,Alpha9KO,Medium,0.732979779986522
6,Awake,Singletone,Alpha9KO,Medium,0.717955203760377
6,Awake,Singletone,Alpha9KO,Medium,0.704028754068156
6,Awake,Singletone,Alpha9KO,Medium,0.815343288074732
6,Awake,Singletone,Alpha9KO,Medium,0.834697156879297
6,Awake,Singletone,Alpha9KO,Medium,0.752325425057445
6,Awake,Singletone,Alpha9KO,Medium,0.839526110183577
6,Awake,Singletone,Alpha9KO,Medium,0.83533303037644
6,Awake,Singletone,Alpha9KO,Medium,0.727569541801296
6,Awake,Singletone,Alpha9KO,Medium,0.757158720793837
6,Awake,Singletone,Alpha9KO,Medium,0.751611884646812
6,Awake,Singletone,Alpha9KO,Medium,0.715619496627237
6,Awake,Singletone,Alpha9KO,Medium,0.783008876224882
6,Awake,Singletone,Alpha9KO,Medium,0.722582581138737
6,Awake,Singletone,Alpha9KO,Medium,0.739550459056474
6,Awake,Singletone,Alpha9KO,Medium,0.809365654896727
6,Awake,Singletone,Alpha9KO,Medium,0.776242670696349
6,Awake,Singletone,Alpha9KO,Medium,0.749104719632807
6,Awake,Singletone,Alpha9KO,Medium,0.732716705743708
6,Awake,Singletone,Alpha9KO,Medium,0.820221632243714
6,Awake,Singletone,Alpha9KO,Medium,0.76551245810001
6,Awake,Singletone,Alpha9KO,Medium,0.782740532293209
6,Awake,Singletone,Alpha9KO,Medium,0.783976852756309
6,Awake,Singletone,Alpha9KO,Medium,0.795587514511193
6,Awake,Singletone,Alpha9KO,Medium,0.82622312106009
6,Awake,Singletone,Alpha9KO,Medium,0.862497823538626
6,Awake,Singletone,Alpha9KO,Medium,0.827378162300348
6,Awake,Singletone,Alpha9KO,Medium,0.815071508206264
6,Awake,Singletone,Alpha9KO,Medium,0.735513382115307
6,Awake,Singletone,Alpha9KO,Medium,0.819019513437003
6,Awake,Singletone,Alpha9KO,Medium,0.742984406529605
6,Awake,Singletone,Alpha9KO,Medium,0.726931490633692
6,Awake,Singletone,Alpha9KO,Medium,0.771031031372488
6,Awake,Singletone,Alpha9KO,Medium,0.747760454194109
6,Awake,Singletone,Alpha9KO,Medium,0.738845406080237
6,Awake,Singletone,Alpha9KO,Medium,0.794530418830258
6,Awake,Singletone,Alpha9KO,Medium,0.784333836850202
6,Awake,Singletone,Alpha9KO,Medium,0.716317882461652
6,Awake,Singletone,Alpha9KO,Medium,0.823637381599713
6,Awake,Singletone,Alpha9KO,Medium,0.810636910179697
6,Awake,Singletone,Alpha9KO,Medium,0.858324506347466
6,Awake,Singletone,Alpha9KO,Medium,0.766431809887109
6,Awake,Singletone,Alpha9KO,Medium,0.770927264057849
6,Awake,Singletone,Alpha9KO,Medium,0.762384028988667
6,Awake,Singletone,Alpha9KO,Medium,0.701651909465534
6,Awake,Singletone,Alpha9KO,Medium,0.752187705702644
6,Awake,Singletone,Alpha9KO,Medium,0.778494727970856
6,Awake,Singletone,Alpha9KO,Large,0.907388145166939
6,Awake,Singletone,Alpha9KO,Large,0.927080660150302
6,Awake,Singletone,Alpha9KO,Large,0.877385762647595
6,Awake,Singletone,Alpha9KO,Large,0.876759794412482
6,Awake,Singletone,Alpha9KO,Large,0.944868825374951
6,Awake,Singletone,Alpha9KO,Large,0.926870988769772
6,Awake,Singletone,Alpha9KO,Large,0.889081967762646
6,Awake,Singletone,Alpha9KO,Large,0.879173191743136
6,Awake,Singletone,Alpha9KO,Large,0.915593538254794
6,Awake,Singletone,Alpha9KO,Large,0.998351267969913
6,Awake,Singletone,Alpha9KO,Large,0.893852250363737
6,Awake,Singletone,Alpha9KO,Large,0.921920036490663
6,Awake,Singletone,Alpha9KO,Large,0.974448352948323
6,Awake,Singletone,Alpha9KO,Large,1.07343548325737
6,Awake,Singletone,Alpha9KO,Large,1.06681672198174
6,Awake,Singletone,Alpha9KO,Large,1.08898621126232
6,Awake,Singletone,Alpha9KO,Large,1.14109690030207
6,Awake,Singletone,Alpha9KO,Large,1.16901521040509
6,Awake,Singletone,Alpha9KO,Large,1.10018436978373
6,Awake,Singletone,Alpha9KO,Large,1.07500754981341
6,Awake,Singletone,Alpha9KO,Large,1.09968144831328
6,Awake,Singletone,Alpha9KO,Large,1.04007945333921
6,Awake,Singletone,Alpha9KO,Large,1.23136642090875
6,Awake,Singletone,Alpha9KO,Large,1.14755118118263
6,Awake,Singletone,Alpha9KO,Large,1.23116613463305
6,Awake,Singletone,Alpha9KO,Large,1.12685542790073
6,Awake,Singletone,Alpha9KO,Large,1.12889275263574
6,Awake,Singletone,Alpha9KO,Large,1.13898294203394
6,Awake,Singletone,Alpha9KO,Large,1.1224572411011
6,Awake,Singletone,Alpha9KO,Large,1.12364222955897
6,Awake,Singletone,Alpha9KO,Large,1.09202828599004
6,Awake,Singletone,Alpha9KO,Large,1.07381422776626
6,Awake,Singletone,Alpha9KO,Large,1.07469772080938
6,Awake,Singletone,Alpha9KO,Large,1.16464187978308
6,Awake,Singletone,Alpha9KO,Large,1.09167031812293
6,Awake,Singletone,Alpha9KO,Large,1.13962282953713
6,Awake,Singletone,Alpha9KO,Large,1.0681961455004
6,Awake,Singletone,Alpha9KO,Large,1.00319773088669
6,Awake,Singletone,Alpha9KO,Large,0.999465826718318
6,Awake,Singletone,Alpha9KO,Large,1.01784780654326
6,Awake,Singletone,Alpha9KO,Large,1.09592907085884
6,Awake,Singletone,Alpha9KO,Large,1.01634177329162
6,Awake,Singletone,Alpha9KO,Large,0.958011773246454
6,Awake,Singletone,Alpha9KO,Large,0.899305346966436
6,Awake,Singletone,Alpha9KO,Large,0.887461570748517
6,Awake,Singletone,Alpha9KO,Large,0.915091763206476
6,Awake,Singletone,Alpha9KO,Large,0.898700591816761
6,Awake,Singletone,Alpha9KO,Large,0.914981825064121
6,Awake,Singletone,Alpha9KO,Large,0.897834339461731
6,Awake,Singletone,Alpha9KO,Large,0.926429944661411
6,Awake,Singletone,Alpha9KO,Large,0.875558009325718
6,Awake,Singletone,Alpha9KO,Large,0.900347003195874
6,Awake,Singletone,Alpha9KO,Large,0.878014366608509
6,Awake,Singletone,Alpha9KO,Large,0.871835388039603
6,Awake,Singletone,Alpha9KO,Large,0.938328247175914
6,Awake,Singletone,Alpha9KO,Large,0.906523673362199
6,Awake,Singletone,Alpha9KO,Large,0.94326295716454
6,Awake,Singletone,Alpha9KO,Large,0.871187259558953
6,Awake,Singletone,Alpha9KO,Large,0.969942021342356
6,Awake,Singletone,Alpha9KO,Large,0.990342955882018
6,Awake,Singletone,Alpha9KO,Large,1.05909030823846
6,Awake,Singletone,Alpha9KO,Large,0.907562905972452
6,Awake,Singletone,Alpha9KO,Large,0.923448032039641
6,Awake,Singletone,Alpha9KO,Large,0.905205110522852
6,Awake,Singletone,Alpha9KO,Large,1.03280798708665
6,Awake,Singletone,Alpha9KO,Large,0.985717745589243
6,Awake,Singletone,Alpha9KO,Large,0.898899319617503
6,Awake,Singletone,Alpha9KO,Large,0.902294756592993
6,Awake,Singletone,Alpha9KO,Large,0.925510588961097
6,Awake,Singletone,Alpha9KO,Large,0.880906936582863
6,Awake,Singletone,Alpha9KO,Large,0.936843271067517
6,Awake,Singletone,Alpha9KO,Large,0.949872932951082
6,Awake,Singletone,Alpha9KO,Large,0.973466840900944
6,Awake,Singletone,Alpha9KO,Large,0.88867172713425
6,Awake,Singletone,Alpha9KO,Large,0.91703149693476
6,Awake,Singletone,Alpha9KO,Large,0.934018933769396
6,Awake,Singletone,Alpha9KO,Large,0.888391961928784
6,Awake,Singletone,Alpha9KO,Large,1.01620855870709
6,Awake,Singletone,Alpha9KO,Large,1.00213666875489
6,Awake,Singletone,Alpha9KO,Large,0.961967940018027
6,Awake,Singletone,Alpha9KO,Large,0.903840209335396
6,Awake,Singletone,Alpha9KO,Large,0.890235153286666
6,Awake,Singletone,Alpha9KO,Large,0.943644838372724
6,Awake,Singletone,Alpha9KO,Large,0.907029942534067
6,Awake,Singletone,Alpha9KO,Large,0.885627413247783
7,Awake,Singletone,Alpha9KO,Small,0.629497295458432
7,Awake,Singletone,Alpha9KO,Small,0.565964124218674
7,Awake,Singletone,Alpha9KO,Small,0.62865399839353
7,Awake,Singletone,Alpha9KO,Small,0.632923122147842
7,Awake,Singletone,Alpha9KO,Small,0.61854153684128
7,Awake,Singletone,Alpha9KO,Small,0.605759061143329
7,Awake,Singletone,Alpha9KO,Small,0.568052399029609
7,Awake,Singletone,Alpha9KO,Small,0.594579009748923
7,Awake,Singletone,Alpha9KO,Small,0.605793844728862
7,Awake,Singletone,Alpha9KO,Small,0.617670157598878
7,Awake,Singletone,Alpha9KO,Small,0.423626191565122
7,Awake,Singletone,Alpha9KO,Small,0.629996469640362
7,Awake,Singletone,Alpha9KO,Small,0.539417561409384
7,Awake,Singletone,Alpha9KO,Small,0.62885429528259
7,Awake,Singletone,Alpha9KO,Small,0.605459622777986
7,Awake,Singletone,Alpha9KO,Small,0.598644067591424
7,Awake,Singletone,Alpha9KO,Small,0.587992145094253
7,Awake,Singletone,Alpha9KO,Small,0.608502497589196
7,Awake,Singletone,Alpha9KO,Small,0.624107708848697
7,Awake,Singletone,Alpha9KO,Small,0.606466512728222
7,Awake,Singletone,Alpha9KO,Small,0.494837773190275
7,Awake,Singletone,Alpha9KO,Small,0.541462398962422
7,Awake,Singletone,Alpha9KO,Small,0.509054607052621
7,Awake,Singletone,Alpha9KO,Small,0.607361371445673
7,Awake,Singletone,Alpha9KO,Small,0.597419608949419
7,Awake,Singletone,Alpha9KO,Small,0.582863083255116
7,Awake,Singletone,Alpha9KO,Small,0.558785115783269
7,Awake,Singletone,Alpha9KO,Small,0.631859126800578
7,Awake,Singletone,Alpha9KO,Small,0.573362954606532
7,Awake,Singletone,Alpha9KO,Small,0.538745865182807
7,Awake,Singletone,Alpha9KO,Small,0.555089049910717
7,Awake,Singletone,Alpha9KO,Small,0.610799131095682
7,Awake,Singletone,Alpha9KO,Small,0.611953015919437
7,Awake,Singletone,Alpha9KO,Small,0.589663348213863
7,Awake,Singletone,Alpha9KO,Small,0.593984934158796
7,Awake,Singletone,Alpha9KO,Small,0.569843436877038
7,Awake,Singletone,Alpha9KO,Small,0.605151138517677
7,Awake,Singletone,Alpha9KO,Small,0.562971024608634
7,Awake,Singletone,Alpha9KO,Small,0.53586721276809
7,Awake,Singletone,Alpha9KO,Small,0.532355607979399
7,Awake,Singletone,Alpha9KO,Small,0.599132794810542
7,Awake,Singletone,Alpha9KO,Small,0.553651640150571
7,Awake,Singletone,Alpha9KO,Small,0.561273084725663
7,Awake,Singletone,Alpha9KO,Small,0.628354644026877
7,Awake,Singletone,Alpha9KO,Small,0.620006095950019
7,Awake,Singletone,Alpha9KO,Small,0.600870381208815
7,Awake,Singletone,Alpha9KO,Small,0.538811127881804
7,Awake,Singletone,Alpha9KO,Small,0.542870295595896
7,Awake,Singletone,Alpha9KO,Small,0.574298253584562
7,Awake,Singletone,Alpha9KO,Small,0.542414002273624
7,Awake,Singletone,Alpha9KO,Small,0.431065570398382
7,Awake,Singletone,Alpha9KO,Small,0.520330514656945
7,Awake,Singletone,Alpha9KO,Small,0.546706648170228
7,Awake,Singletone,Alpha9KO,Small,0.572002731690898
7,Awake,Singletone,Alpha9KO,Small,0.606960570110773
7,Awake,Singletone,Alpha9KO,Small,0.595710623512789
7,Awake,Singletone,Alpha9KO,Small,0.526025050249108
7,Awake,Singletone,Alpha9KO,Small,0.513642004926066
7,Awake,Singletone,Alpha9KO,Small,0.606091417668857
7,Awake,Singletone,Alpha9KO,Small,0.630268378302771
7,Awake,Singletone,Alpha9KO,Small,0.618943213629365
7,Awake,Singletone,Alpha9KO,Small,0.622782525421185
7,Awake,Singletone,Alpha9KO,Small,0.534534929568972
7,Awake,Singletone,Alpha9KO,Small,0.593631635391759
7,Awake,Singletone,Alpha9KO,Small,0.629426268662497
7,Awake,Singletone,Alpha9KO,Small,0.631283194994509
7,Awake,Singletone,Alpha9KO,Small,0.608086639670673
7,Awake,Singletone,Alpha9KO,Small,0.616325067362154
7,Awake,Singletone,Alpha9KO,Small,0.582149808339488
7,Awake,Singletone,Alpha9KO,Small,0.590424148891354
7,Awake,Singletone,Alpha9KO,Small,0.542075890076009
7,Awake,Singletone,Alpha9KO,Small,0.6241714368682
7,Awake,Singletone,Alpha9KO,Small,0.608865069107869
7,Awake,Singletone,Alpha9KO,Small,0.52848090184265
7,Awake,Singletone,Alpha9KO,Small,0.527235867361825
7,Awake,Singletone,Alpha9KO,Small,0.497050422370556
7,Awake,Singletone,Alpha9KO,Small,0.518006623061671
7,Awake,Singletone,Alpha9KO,Small,0.456057136617946
7,Awake,Singletone,Alpha9KO,Small,0.600374936771075
7,Awake,Singletone,Alpha9KO,Small,0.561508890023126
7,Awake,Singletone,Alpha9KO,Small,0.614622612287896
7,Awake,Singletone,Alpha9KO,Small,0.544116038074126
7,Awake,Singletone,Alpha9KO,Medium,0.721062003848551
7,Awake,Singletone,Alpha9KO,Medium,0.731850490292516
7,Awake,Singletone,Alpha9KO,Medium,0.683121457834376
7,Awake,Singletone,Alpha9KO,Medium,0.669495564210869
7,Awake,Singletone,Alpha9KO,Medium,0.684209632502149
7,Awake,Singletone,Alpha9KO,Medium,0.694022142427297
7,Awake,Singletone,Alpha9KO,Medium,0.680964102479808
7,Awake,Singletone,Alpha9KO,Medium,0.674277267120384
7,Awake,Singletone,Alpha9KO,Medium,0.66506045642293
7,Awake,Singletone,Alpha9KO,Medium,0.648314175065232
7,Awake,Singletone,Alpha9KO,Medium,0.708114319227046
7,Awake,Singletone,Alpha9KO,Medium,0.712003922143301
7,Awake,Singletone,Alpha9KO,Medium,0.738812878598527
7,Awake,Singletone,Alpha9KO,Medium,0.716239133407033
7,Awake,Singletone,Alpha9KO,Medium,0.689566556871572
7,Awake,Singletone,Alpha9KO,Medium,0.710334556292231
7,Awake,Singletone,Alpha9KO,Medium,0.782710754845418
7,Awake,Singletone,Alpha9KO,Medium,0.660110156428657
7,Awake,Singletone,Alpha9KO,Medium,0.667902526629153
7,Awake,Singletone,Alpha9KO,Medium,0.645262601245146
7,Awake,Singletone,Alpha9KO,Medium,0.699617381663728
7,Awake,Singletone,Alpha9KO,Medium,0.647114085760739
7,Awake,Singletone,Alpha9KO,Medium,0.700962057048793
7,Awake,Singletone,Alpha9KO,Medium,0.644825066466443
7,Awake,Singletone,Alpha9KO,Medium,0.700148165675371
7,Awake,Singletone,Alpha9KO,Medium,0.661161088200004
7,Awake,Singletone,Alpha9KO,Medium,0.647702179160196
7,Awake,Singletone,Alpha9KO,Medium,0.695734501643198
7,Awake,Singletone,Alpha9KO,Medium,0.666586276402384
7,Awake,Singletone,Alpha9KO,Medium,0.64167708994947
7,Awake,Singletone,Alpha9KO,Medium,0.768461755370172
7,Awake,Singletone,Alpha9KO,Medium,0.734999745334641
7,Awake,Singletone,Alpha9KO,Medium,0.674660801745507
7,Awake,Singletone,Alpha9KO,Medium,0.791740854748003
7,Awake,Singletone,Alpha9KO,Medium,0.664644587112289
7,Awake,Singletone,Alpha9KO,Medium,0.668700686258688
7,Awake,Singletone,Alpha9KO,Medium,0.635475693322269
7,Awake,Singletone,Alpha9KO,Medium,0.678473129179359
7,Awake,Singletone,Alpha9KO,Medium,0.677630958708683
7,Awake,Singletone,Alpha9KO,Medium,0.726428207230754
7,Awake,Singletone,Alpha9KO,Medium,0.64714167194943
7,Awake,Singletone,Alpha9KO,Medium,0.643634003743639
7,Awake,Singletone,Alpha9KO,Medium,0.751897946188564
7,Awake,Singletone,Alpha9KO,Medium,0.642491466436462
7,Awake,Singletone,Alpha9KO,Medium,0.690536399431928
7,Awake,Singletone,Alpha9KO,Medium,0.688930064728854
7,Awake,Singletone,Alpha9KO,Medium,0.643866901010499
7,Awake,Singletone,Alpha9KO,Medium,0.784374033658875
7,Awake,Singletone,Alpha9KO,Medium,0.684296464708195
7,Awake,Singletone,Alpha9KO,Medium,0.636102268053387
7,Awake,Singletone,Alpha9KO,Medium,0.763927625580219
7,Awake,Singletone,Alpha9KO,Medium,0.813102280791548
7,Awake,Singletone,Alpha9KO,Medium,0.833474310417434
7,Awake,Singletone,Alpha9KO,Medium,0.752543028551463
7,Awake,Singletone,Alpha9KO,Medium,0.732840434555464
7,Awake,Singletone,Alpha9KO,Medium,0.801552552618437
7,Awake,Singletone,Alpha9KO,Medium,0.778392217015073
7,Awake,Singletone,Alpha9KO,Medium,0.769331615755272
