experiment,genotype,freq,level,mag,phi
2,WT,3500,80,21.6979055711719,-0.0467925915959853
2,WT,4000,80,29.1919141109836,-0.230407299526392
2,WT,4500,80,51.857172763535,-0.424840298502418
2,WT,5000,80,65.3272850962212,-0.652277826420369
2,WT,5500,80,55.6314333410492,-0.893320101414429
2,WT,6000,80,64.5775984102233,-1.13138330005736
2,WT,6500,80,57.9248654571646,-1.37087687835823
2,WT,7000,80,45.5164629309989,-1.58682724353918
2,WT,7500,80,34.7190889748464,-1.83623874655541
2,WT,8000,80,23.7671902808623,-2.05453160520885
2,WT,8500,80,20.400662872565,-2.33844120350399
2,WT,9000,80,10.9225541139808,-2.64923227561758
2,WT,9500,80,5.27792934311905,-2.97648632255781
2,WT,10000,80,0.895595642877729,-3.33670405511486
2,WT,10500,80,0.132953672820811,-3.26013952054003
2,WT,11000,80,0.081515097705404,-2.98822174752007
2,WT,11500,80,NaN,NaN
2,WT,12000,80,0.120690883511443,-3.39000733582785
2,WT,12500,80,0.16684485242059,-3.48456318596446
2,WT,13000,80,0.122971044163918,-3.65980503227388
2,WT,13500,80,0.111493629737076,-3.7039625591167
2,WT,14000,80,NaN,NaN
2,WT,14500,80,NaN,NaN
2,WT,15000,80,NaN,NaN
2,WT,500,90,NaN,NaN
2,WT,1000,90,20.6173675269678,0.283721696046233
2,WT,1500,90,23.6824020632623,0.748466350941339
2,WT,2000,90,15.1273924212308,0.595349565329834
2,WT,2500,90,20.8273379933347,0.38360818244143
2,WT,3000,90,34.9293392016259,0.168423017213511
2,WT,3500,90,65.7140012356184,-0.0869620394912287
2,WT,4000,90,95.4695072452561,-0.296328892420313
2,WT,4500,90,140.919959879723,-0.511974376555681
2,WT,5000,90,162.161372624332,-0.742462921170614
2,WT,5500,90,144.143404848875,-0.997617009809024
2,WT,6000,90,129.840443233572,-1.24302490494677
2,WT,6500,90,105.887716722009,-1.4953904788467
2,WT,7000,90,72.4629294131339,-1.7124556637223
2,WT,7500,90,43.3729536263524,-1.96398955408495
2,WT,8000,90,28.4656556630448,-2.1955057465117
2,WT,8500,90,22.5734204076866,-2.47050955798376
2,WT,9000,90,11.803920294848,-2.78650968393218
2,WT,9500,90,5.15257543213027,-3.10550327723216
2,WT,10000,90,1.06947663883587,-3.41825076072597
2,WT,10500,90,0.296991941485115,-3.27524007737515
2,WT,11000,90,0.320599334225245,-3.29688877681115
2,WT,11500,90,0.529443099440713,-3.37326478236629
2,WT,12000,90,0.473098963909394,-3.50213160909538
2,WT,12500,90,0.418195944178273,-3.62745520410882
2,WT,13000,90,0.357823151957158,-3.72686743915474
2,WT,13500,90,0.271775200489315,-3.79131326591128
2,WT,14000,90,0.160402778491963,-3.82802612736327
2,WT,14500,90,0.207227136917214,-3.87615550661775
2,WT,15000,90,0.266228804042815,-3.89703269803024
3,WT,500,-10,NaN,NaN
3,WT,1000,-10,NaN,NaN
3,WT,1500,-10,NaN,NaN
3,WT,2000,-10,NaN,NaN
3,WT,2500,-10,NaN,NaN
3,WT,3000,-10,NaN,NaN
3,WT,3500,-10,NaN,NaN
3,WT,4000,-10,NaN,NaN
3,WT,4500,-10,NaN,NaN
3,WT,5000,-10,NaN,NaN
3,WT,5500,-10,NaN,NaN
3,WT,6000,-10,NaN,NaN
3,WT,6500,-10,NaN,NaN
3,WT,7000,-10,NaN,NaN
3,WT,7500,-10,0.0535749711636158,-1.65769173500789
3,WT,8000,-10,NaN,NaN
3,WT,8500,-10,NaN,NaN
3,WT,9000,-10,0.0722098247482773,-2.61864241044991
3,WT,9500,-10,NaN,NaN
3,WT,10000,-10,NaN,NaN
3,WT,10500,-10,NaN,NaN
3,WT,11000,-10,NaN,NaN
3,WT,11500,-10,NaN,NaN
3,WT,12000,-10,NaN,NaN
3,WT,12500,-10,NaN,NaN
3,WT,13000,-10,NaN,NaN
3,WT,13500,-10,NaN,NaN
3,WT,14000,-10,NaN,NaN
3,WT,14500,-10,NaN,NaN
3,WT,15000,-10,NaN,NaN
3,WT,500,0,NaN,NaN
3,WT,1000,0,NaN,NaN
3,WT,1500,0,NaN,NaN
3,WT,2000,0,NaN,NaN
3,WT,2500,0,NaN,NaN
3,WT,3000,0,NaN,NaN
3,WT,3500,0,NaN,NaN
3,WT,4000,0,NaN,NaN
3,WT,4500,0,NaN,NaN
3,WT,5000,0,NaN,NaN
3,WT,5500,0,NaN,NaN
3,WT,6000,0,NaN,NaN
3,WT,6500,0,0.0692112346567859,-1.23362285954973
3,WT,7000,0,0.050104179975196,-1.38763365571507
3,WT,7500,0,0.0954169040046557,-1.68771797769484
3,WT,8000,0,0.207893343819288,-2.0176813257024
3,WT,8500,0,0.335163282263174,-2.28593819325234
3,WT,9000,0,0.354554367372162,-2.69035915195273
3,WT,9500,0,0.29230497052509,-3.13513793987994
3,WT,10000,0,0.131879876238959,-3.56280846439037
3,WT,10500,0,0.0697283474335166,-3.11585433935626
3,WT,11000,0,NaN,NaN
3,WT,11500,0,NaN,NaN
3,WT,12000,0,NaN,NaN
3,WT,12500,0,NaN,NaN
3,WT,13000,0,NaN,NaN
3,WT,13500,0,NaN,NaN
3,WT,14000,0,NaN,NaN
3,WT,14500,0,NaN,NaN
3,WT,15000,0,NaN,NaN
3,WT,500,10,NaN,NaN
3,WT,1000,10,NaN,NaN
3,WT,1500,10,NaN,NaN
3,WT,2000,10,NaN,NaN
3,WT,2500,10,NaN,NaN
3,WT,3000,10,0.0628613943066724,-0.623882743813953
3,WT,3500,10,NaN,NaN
3,WT,4000,10,NaN,NaN
3,WT,4500,10,NaN,NaN
3,WT,5000,10,0.0538979651039218,-0.539026804491208
3,WT,5500,10,NaN,NaN
3,WT,6000,10,0.108867492630124,-0.96734776060315
3,WT,6500,10,0.147003280580336,-1.23094217946261
3,WT,7000,10,0.164506817391487,-1.43441349234329
3,WT,7500,10,0.286551849500391,-1.69042480390648
3,WT,8000,10,0.524118489560048,-1.99080841060331
3,WT,8500,10,0.751991769494395,-2.31985995585672
3,WT,9000,10,0.861344664099558,-2.68899591450427
3,WT,9500,10,0.837810141803286,-3.12690706964169
3,WT,10000,10,0.349494565411134,-3.55396393433007
3,WT,10500,10,0.135423674200722,-4.03189912573406
3,WT,11000,10,0.0865010433144408,-3.85199698118381
3,WT,11500,10,NaN,NaN
3,WT,12000,10,NaN,NaN
3,WT,12500,10,NaN,NaN
3,WT,13000,10,NaN,NaN
3,WT,13500,10,NaN,NaN
3,WT,14000,10,NaN,NaN
3,WT,14500,10,NaN,NaN
3,WT,15000,10,NaN,NaN
3,WT,500,20,NaN,NaN
3,WT,1000,20,NaN,NaN
3,WT,1500,20,NaN,NaN
3,WT,2000,20,NaN,NaN
3,WT,2500,20,NaN,NaN
3,WT,3000,20,NaN,NaN
3,WT,3500,20,NaN,NaN
3,WT,4000,20,NaN,NaN
3,WT,4500,20,NaN,NaN
3,WT,5000,20,0.112240288343805,-0.509622545157721
3,WT,5500,20,0.204317022870665,-0.736603725398999
3,WT,6000,20,0.314792372877656,-0.954225399587576
3,WT,6500,20,0.433031257319414,-1.21921664157227
3,WT,7000,20,0.594357594748868,-1.43485683538539
3,WT,7500,20,0.864738111721182,-1.70156820100309
3,WT,8000,20,1.50908811865875,-1.97826594749452
3,WT,8500,20,2.36148931485602,-2.29937214980581
3,WT,9000,20,2.78312690805299,-2.67557413626126
3,WT,9500,20,2.21235967229435,-3.09704708333452
3,WT,10000,20,0.944524948430773,-3.55109423587902
3,WT,10500,20,0.249407589861415,-4.04917082636982
3,WT,11000,20,0.300031504405993,-3.81902099078112
3,WT,11500,20,0.101356326632307,-3.37582568395127
3,WT,12000,20,0.0512475665410649,-3.36366950499007
3,WT,12500,20,NaN,NaN
3,WT,13000,20,NaN,NaN
3,WT,13500,20,NaN,NaN
3,WT,14000,20,NaN,NaN
3,WT,14500,20,NaN,NaN
3,WT,15000,20,NaN,NaN
3,WT,500,30,NaN,NaN
3,WT,1000,30,NaN,NaN
3,WT,1500,30,NaN,NaN
3,WT,2000,30,0.0799367949162592,0.546981018955072
3,WT,2500,30,NaN,NaN
3,WT,3000,30,NaN,NaN
3,WT,3500,30,0.0955061986316664,-0.00987487220234318
3,WT,4000,30,0.0885656789724851,-0.142016466858521
3,WT,4500,30,0.178708353916426,-0.299481070587342
3,WT,5000,30,0.433300586767071,-0.520909582248978
3,WT,5500,30,0.646784892818664,-0.740622016729761
3,WT,6000,30,1.02161144460167,-0.972240126468682
3,WT,6500,30,1.2718801707043,-1.22672501172047
3,WT,7000,30,1.80744465908965,-1.44072826395487
3,WT,7500,30,2.65074156801571,-1.70594967312277
3,WT,8000,30,4.24198926032525,-1.98733093550409
3,WT,8500,30,5.27937870943623,-2.31639952031244
3,WT,9000,30,5.56800521458286,-2.65988141141046
3,WT,9500,30,4.00637487727351,-3.07341998245712
3,WT,10000,30,1.37217222276139,-3.49694759799997
3,WT,10500,30,0.245629053370827,-3.97536041551509
3,WT,11000,30,0.435074681758088,-3.84173495776161
3,WT,11500,30,0.15109995123978,-4.26789369472932
3,WT,12000,30,0.0279161600593599,-4.73609030758081
3,WT,12500,30,NaN,NaN
3,WT,13000,30,NaN,NaN
3,WT,13500,30,NaN,NaN
3,WT,14000,30,NaN,NaN
3,WT,14500,30,0.0636907554350787,-4.81963407082338
3,WT,15000,30,NaN,NaN
3,WT,500,40,NaN,NaN
3,WT,1000,40,NaN,NaN
3,WT,1500,40,0.152743327334071,0.891743618760278
3,WT,2000,40,0.142566218945722,0.566606489848281
3,WT,2500,40,0.0863530834041154,0.370268842677726
3,WT,3000,40,0.110381788331736,0.148606052000893
3,WT,3500,40,0.243025242598252,0.0206559830755735
3,WT,4000,40,0.400014937613421,-0.148142231444569
3,WT,4500,40,0.745886037677647,-0.338054482008172
3,WT,5000,40,1.24753451503358,-0.524454204564199
3,WT,5500,40,2.10813472159109,-0.750811568483495
3,WT,6000,40,2.96807527839019,-0.961854520179627
3,WT,6500,40,3.5394250074468,-1.20035956112221
3,WT,7000,40,5.5938332649331,-1.44288743632794
3,WT,7500,40,6.72878063647153,-1.7209556412706
3,WT,8000,40,9.1225065349601,-2.0020402674047
3,WT,8500,40,8.21798556672261,-2.30771191661709
3,WT,9000,40,7.81814866810153,-2.63701962462835
3,WT,9500,40,5.06407509724533,-3.00302441037006
3,WT,10000,40,1.71255280982078,-3.40709886861654
3,WT,10500,40,0.393115366593434,-3.85716595116688
3,WT,11000,40,0.513029209737757,-3.78100563067257
3,WT,11500,40,0.237784449834464,-4.19812723172252
3,WT,12000,40,NaN,NaN
3,WT,12500,40,NaN,NaN
3,WT,13000,40,NaN,NaN
3,WT,13500,40,NaN,NaN
3,WT,14000,40,NaN,NaN
3,WT,14500,40,NaN,NaN
3,WT,15000,40,NaN,NaN
3,WT,500,50,NaN,NaN
3,WT,1000,50,NaN,NaN
3,WT,1500,50,NaN,NaN
3,WT,2000,50,0.246944536360075,0.621670556447144
3,WT,2500,50,0.288036490768746,0.313463068560849
3,WT,3000,50,0.378194516881736,0.158838916026096
3,WT,3500,50,1.00286304554879,0.0138006983606392
3,WT,4000,50,1.46362742542793,-0.139761494216361
3,WT,4500,50,2.2961946472216,-0.324211541837547
3,WT,5000,50,3.48943880212482,-0.518694279138187
3,WT,5500,50,5.37431380360921,-0.752016557615803
3,WT,6000,50,7.46461401727474,-0.974974981824778
3,WT,6500,50,9.30818653260939,-1.20571734640858
3,WT,7000,50,11.3175556184012,-1.45952675851474
3,WT,7500,50,11.8198926990431,-1.72608104009283
3,WT,8000,50,13.6727230582604,-1.99999293643819
3,WT,8500,50,11.1125726696326,-2.29139872437382
3,WT,9000,50,9.81363186476587,-2.59340435873857
3,WT,9500,50,6.01100198616693,-2.94425394551863
3,WT,10000,50,2.09900933471627,-3.33024220305109
3,WT,10500,50,0.555219998297244,-3.78097943784917
3,WT,11000,50,0.579022554013856,-3.78989305187276
3,WT,11500,50,0.243419079281285,-4.15140515107842
3,WT,12000,50,0.0487631540307641,-4.55910039249712
3,WT,12500,50,NaN,NaN
3,WT,13000,50,NaN,NaN
3,WT,13500,50,NaN,NaN
3,WT,14000,50,NaN,NaN
3,WT,14500,50,NaN,NaN
3,WT,15000,50,NaN,NaN
3,WT,500,60,NaN,NaN
3,WT,1000,60,0.49026537847054,0.781973936124817
3,WT,1500,60,NaN,NaN
3,WT,2000,60,0.916758787883587,0.594707870962262
3,WT,2500,60,0.98065623196867,0.347102001799098
3,WT,3000,60,1.15220775274425,0.161673333972223
3,WT,3500,60,2.58604594729615,0.0185396476536056
3,WT,4000,60,4.05129965112147,-0.141066325173416
3,WT,4500,60,5.98391914410781,-0.328686804392953
3,WT,5000,60,9.13046067758519,-0.53945299168378
3,WT,5500,60,12.3275048060565,-0.760925632595568
3,WT,6000,60,16.7786747470404,-0.987571435431903
3,WT,6500,60,17.9554074838954,-1.21652152214594
3,WT,7000,60,19.4852928228956,-1.4720729767265
3,WT,7500,60,19.6530986336289,-1.72354689795318
3,WT,8000,60,19.3321654434944,-1.98056802564474
3,WT,8500,60,14.6171765052509,-2.26171872030017
3,WT,9000,60,12.7183126870358,-2.56284721403879
3,WT,9500,60,7.10255862415717,-2.91175930864372
3,WT,10000,60,2.52066451098723,-3.29374907233349
3,WT,10500,60,0.609138553665214,-3.7611771523389
3,WT,11000,60,0.448296118698117,-3.78941905218414
3,WT,11500,60,0.275099676028973,-4.15643404411037
3,WT,12000,60,0.063148693460773,-4.5854823065579
3,WT,12500,60,0.0551629390099947,-4.59159319502491
3,WT,13000,60,NaN,NaN
3,WT,13500,60,NaN,NaN
3,WT,14000,60,NaN,NaN
3,WT,14500,60,NaN,NaN
3,WT,15000,60,NaN,NaN
3,WT,500,70,1.87499637955707,1.21524471387597
3,WT,1000,70,1.25916330842642,0.797775829264906
3,WT,1500,70,1.0030392974996,0.683758612318541
3,WT,2000,70,2.50297640197084,0.566493906871877
3,WT,2500,70,2.2658549337236,0.355753300441289
3,WT,3000,70,3.71707086849296,0.148079321837837
3,WT,3500,70,7.23415614569557,0.0173861909678937
3,WT,4000,70,9.8440381354453,-0.161603768856978
3,WT,4500,70,15.2852637987617,-0.350833886850357
3,WT,5000,70,21.2467785069916,-0.558674001619104
3,WT,5500,70,25.3339781485279,-0.774654232700556
3,WT,6000,70,32.9905845636829,-0.999379133963355
3,WT,6500,70,34.187928663802,-1.24351185028704
3,WT,7000,70,32.6161450418254,-1.5078637194173
3,WT,7500,70,28.9519913291483,-1.7462782949408
3,WT,8000,70,24.2585337063867,-2.00394193885457
3,WT,8500,70,16.0993083975456,-2.27833684609994
3,WT,9000,70,12.6580438197095,-2.58448002298602
3,WT,9500,70,7.70143875201711,-2.9385649426177
3,WT,10000,70,2.47650848213562,-3.33046296388696
3,WT,10500,70,0.759190813609998,-2.83862626248074
3,WT,11000,70,0.344570864503463,-2.90942861015163
3,WT,11500,70,0.308709572412113,-3.2375139969011
3,WT,12000,70,0.0482762218112416,-2.74238489460332
3,WT,12500,70,0.0722080320509926,-2.6336886667783
3,WT,13000,70,0.0850937375393386,-2.68659463574864
3,WT,13500,70,0.0372355457811888,-2.76628556920261
3,WT,14000,70,NaN,NaN
3,WT,14500,70,NaN,NaN
3,WT,15000,70,NaN,NaN
3,WT,500,80,5.42379058651073,1.22766210749203
3,WT,1000,80,3.79255692661376,0.784112545934415
3,WT,1500,80,3.85209708725612,0.659535297332915
3,WT,2000,80,6.83535665754475,0.516357325320894
3,WT,2500,80,6.79378193185076,0.356666559665757
3,WT,3000,80,10.1802547813852,0.155363723321494
3,WT,3500,80,16.9468849317926,-0.0147940124739465
3,WT,4000,80,22.3135220250325,-0.176622107148107
3,WT,4500,80,37.2131870062213,-0.380381563236004
3,WT,5000,80,48.881477520711,-0.611356894611311
3,WT,5500,80,59.2762863081923,-0.844347664822435
3,WT,6000,80,63.2481253336664,-1.10304512404779
3,WT,6500,80,52.2847634750825,-1.36666806067895
3,WT,7000,80,39.6748977152293,-1.6157728578494
3,WT,7500,80,30.4987004342021,-1.85451915635012
3,WT,8000,80,24.3032485444817,-2.11536488913554
3,WT,8500,80,16.0071156804393,-2.39171441998295
3,WT,9000,80,12.7526534081194,-2.72621853306722
3,WT,9500,80,7.1520619012744,-3.05905775793273
3,WT,10000,80,2.69819496837752,-3.48512537164872
3,WT,10500,80,0.809638808576539,-3.95647013755592
3,WT,11000,80,0.264333421463941,-4.13745528189792
3,WT,11500,80,0.404573982199019,-4.40049533966577
3,WT,12000,80,0.0861929190550862,-4.61588005176961
3,WT,12500,80,0.0842576029499048,-4.55215288668861
3,WT,13000,80,0.143028545638591,-4.74130510227527
3,WT,13500,80,0.0733261430258934,-4.8103323663307
3,WT,14000,80,0.116731811939558,-4.87371187214441
3,WT,14500,80,NaN,NaN
3,WT,15000,80,NaN,NaN
3,WT,500,90,NaN,NaN
3,WT,1000,90,11.870078178893,0.788910364866878
3,WT,1500,90,10.3738739313808,0.694309435966424
3,WT,2000,90,15.5005570455514,0.523292013822611
3,WT,2500,90,19.9897182602849,0.371941425040345
3,WT,3000,90,27.3333277526908,0.145358954107415
3,WT,3500,90,46.9208496500589,-0.0404475111505176
3,WT,4000,90,72.2747185106992,-0.265128220481273
3,WT,4500,90,107.490844495252,-0.498607062014559
3,WT,5000,90,122.683480608276,-0.742748538058503
3,WT,5500,90,127.474662309996,-0.991510514432328
3,WT,6000,90,110.647921343513,-1.27169593652823
3,WT,6500,90,79.255013497504,-1.53836351745455
3,WT,7000,90,51.0595938276606,-1.79197557943893
3,WT,7500,90,34.125866395381,-2.03271984142006
3,WT,8000,90,24.7429303974083,-2.2972559113836
3,WT,8500,90,15.4338351868457,-2.57362365560504
3,WT,9000,90,12.2251866329326,-2.90297353250275
3,WT,9500,90,7.19572341393126,-3.2344658657779
3,WT,10000,90,2.79353780949154,-3.64278824140363
3,WT,10500,90,0.888840517563229,-3.95809911427829
3,WT,11000,90,0.325388501692933,-4.29234330811859
3,WT,11500,90,0.672589023132111,-4.43085654310974
3,WT,12000,90,0.432282978841011,-4.59897241131085
3,WT,12500,90,0.434187672536653,-4.68839097381848
3,WT,13000,90,0.343685242290201,-4.76318013267682
3,WT,13500,90,0.278475057290977,-4.84081139046656
3,WT,14000,90,0.237957556301435,-4.90048477332992
3,WT,14500,90,0.144791671122857,-4.87572844202286
3,WT,15000,90,0.183558071975264,-4.9574918364099
4,WT,500,-10,NaN,NaN
4,WT,1000,-10,NaN,NaN
4,WT,1500,-10,NaN,NaN
4,WT,2000,-10,NaN,NaN
4,WT,2500,-10,NaN,NaN
4,WT,3000,-10,NaN,NaN
4,WT,3500,-10,NaN,NaN
4,WT,4000,-10,NaN,NaN
4,WT,4500,-10,NaN,NaN
4,WT,5000,-10,NaN,NaN
4,WT,5500,-10,NaN,NaN
4,WT,6000,-10,NaN,NaN
4,WT,6500,-10,NaN,NaN
4,WT,7000,-10,NaN,NaN
4,WT,7500,-10,NaN,NaN
4,WT,8000,-10,NaN,NaN
4,WT,8500,-10,NaN,NaN
4,WT,9000,-10,NaN,NaN
4,WT,9500,-10,NaN,NaN
4,WT,10000,-10,NaN,NaN
4,WT,10500,-10,NaN,NaN
4,WT,11000,-10,NaN,NaN
4,WT,11500,-10,NaN,NaN
4,WT,12000,-10,NaN,NaN
4,WT,12500,-10,NaN,NaN
4,WT,13000,-10,NaN,NaN
4,WT,13500,-10,NaN,NaN
4,WT,14000,-10,NaN,NaN
4,WT,14500,-10,NaN,NaN
4,WT,15000,-10,NaN,NaN
4,WT,500,0,NaN,NaN
4,WT,1000,0,NaN,NaN
4,WT,1500,0,NaN,NaN
4,WT,2000,0,NaN,NaN
4,WT,2500,0,NaN,NaN
4,WT,3000,0,NaN,NaN
4,WT,3500,0,NaN,NaN
4,WT,4000,0,NaN,NaN
4,WT,4500,0,NaN,NaN
4,WT,5000,0,NaN,NaN
4,WT,5500,0,0.0406100495582264,-0.806143532127778
4,WT,6000,0,NaN,NaN
4,WT,6500,0,0.0478005133922226,-1.26687006469607
4,WT,7000,0,NaN,NaN
4,WT,7500,0,NaN,NaN
4,WT,8000,0,0.106304820480791,-2.06796507511029
4,WT,8500,0,NaN,NaN
4,WT,9000,0,0.0951818259663717,-2.70058288793324
4,WT,9500,0,0.0539973138149289,-3.17707449441689
4,WT,10000,0,0.0343890183892253,-3.60982485382909
4,WT,10500,0,NaN,NaN
4,WT,11000,0,NaN,NaN
4,WT,11500,0,NaN,NaN
4,WT,12000,0,NaN,NaN
4,WT,12500,0,NaN,NaN
4,WT,13000,0,NaN,NaN
4,WT,13500,0,NaN,NaN
4,WT,14000,0,NaN,NaN
4,WT,14500,0,NaN,NaN
4,WT,15000,0,NaN,NaN
4,WT,500,10,NaN,NaN
4,WT,1000,10,NaN,NaN
4,WT,1500,10,NaN,NaN
4,WT,2000,10,NaN,NaN
4,WT,2500,10,NaN,NaN
4,WT,3000,10,NaN,NaN
4,WT,3500,10,NaN,NaN
4,WT,4000,10,NaN,NaN
4,WT,4500,10,0.0428602497753273,-0.277243344796237
4,WT,5000,10,0.0727821634265742,-0.493209214395776
4,WT,5500,10,0.0715964971956917,-0.718805908825733
4,WT,6000,10,0.0771282091860106,-0.92859547431037
4,WT,6500,10,0.112890523411937,-1.17156207858059
4,WT,7000,10,0.143921719850206,-1.4120125695582
4,WT,7500,10,0.174290317876795,-1.71501434272305
4,WT,8000,10,0.32241372384856,-2.09208547464481
4,WT,8500,10,0.256310592242558,-2.42513184452232
4,WT,9000,10,0.274051853375282,-2.75773227723831
4,WT,9500,10,0.14470878767865,-3.1880390898888
4,WT,10000,10,0.0854125707520354,-3.65194168359938
4,WT,10500,10,NaN,NaN
4,WT,11000,10,NaN,NaN
4,WT,11500,10,NaN,NaN
4,WT,12000,10,NaN,NaN
4,WT,12500,10,NaN,NaN
4,WT,13000,10,NaN,NaN
4,WT,13500,10,NaN,NaN
4,WT,14000,10,NaN,NaN
4,WT,14500,10,NaN,NaN
4,WT,15000,10,NaN,NaN
4,WT,500,20,NaN,NaN
4,WT,1000,20,NaN,NaN
4,WT,1500,20,NaN,NaN
4,WT,2000,20,NaN,NaN
4,WT,2500,20,NaN,NaN
4,WT,3000,20,NaN,NaN
4,WT,3500,20,0.0646635631641339,0.171475123747325
4,WT,4000,20,NaN,NaN
4,WT,4500,20,0.0915513257942657,-0.275711931151706
4,WT,5000,20,0.169437856765398,-0.526121595342766
4,WT,5500,20,0.244051884425113,-0.743814594244591
4,WT,6000,20,0.299175671772045,-0.97390429668882
4,WT,6500,20,0.361808187523609,-1.20040548513854
4,WT,7000,20,0.571608036136528,-1.42013058872711
4,WT,7500,20,0.648867506791184,-1.69871288443672
4,WT,8000,20,0.988253515337753,-2.09171519602036
4,WT,8500,20,0.888772231941444,-2.42616949614857
4,WT,9000,20,0.860806977015992,-2.76915792414718
4,WT,9500,20,0.44215130035902,-3.23090550507117
4,WT,10000,20,0.211559765750967,-3.695720396886
4,WT,10500,20,0.0837781500760758,-4.18831722172848
4,WT,11000,20,NaN,NaN
4,WT,11500,20,NaN,NaN
4,WT,12000,20,NaN,NaN
4,WT,12500,20,NaN,NaN
4,WT,13000,20,NaN,NaN
4,WT,13500,20,NaN,NaN
4,WT,14000,20,NaN,NaN
4,WT,14500,20,NaN,NaN
4,WT,15000,20,NaN,NaN
4,WT,500,30,NaN,NaN
4,WT,1000,30,NaN,NaN
4,WT,1500,30,NaN,NaN
4,WT,2000,30,NaN,NaN
4,WT,2500,30,NaN,NaN
4,WT,3000,30,NaN,NaN
4,WT,3500,30,0.103082828119043,0.0693942621398578
4,WT,4000,30,0.230652894533547,-0.118018502135021
4,WT,4500,30,0.367317102011832,-0.310613926276111
4,WT,5000,30,0.474347797809283,-0.535575254560776
4,WT,5500,30,0.683208756807845,-0.755102043571629
4,WT,6000,30,0.819220088879484,-0.972658825501465
4,WT,6500,30,1.05542993378024,-1.19045662800629
4,WT,7000,30,1.744545952801,-1.4314328942419
4,WT,7500,30,2.39397339009803,-1.70117568630343
4,WT,8000,30,3.02819175328532,-2.05100516347656
4,WT,8500,30,2.58576345070143,-2.41233048805556
4,WT,9000,30,2.15854346284713,-2.75510771547905
4,WT,9500,30,1.09014076049801,-3.20504354829673
4,WT,10000,30,0.486112736300436,-3.68552389298797
4,WT,10500,30,0.180629873041162,-4.1403350988264
4,WT,11000,30,0.0495143162974977,-4.12953151541986
4,WT,11500,30,0.0556222112401702,-4.57068945380876
4,WT,12000,30,0.0319866680955239,-4.96496205885532
4,WT,12500,30,NaN,NaN
4,WT,13000,30,NaN,NaN
4,WT,13500,30,NaN,NaN
4,WT,14000,30,NaN,NaN
4,WT,14500,30,NaN,NaN
4,WT,15000,30,NaN,NaN
4,WT,500,40,NaN,NaN
4,WT,1000,40,NaN,NaN
4,WT,1500,40,NaN,NaN
4,WT,2000,40,0.0942307544329254,0.65816912129162
4,WT,2500,40,0.156269701295553,0.484111463380798
4,WT,3000,40,0.17667765209981,0.203696152647593
4,WT,3500,40,0.362479717188655,0.0812236527967181
4,WT,4000,40,0.711098543384529,-0.123808444987459
4,WT,4500,40,1.28601122782298,-0.303555811892252
4,WT,5000,40,1.57112452422575,-0.538737978735208
4,WT,5500,40,2.15364992847954,-0.745450980124115
4,WT,6000,40,2.55857747041688,-0.964065155250147
4,WT,6500,40,3.26256780178281,-1.18925417457966
4,WT,7000,40,5.08096860939384,-1.44017735407147
4,WT,7500,40,6.15902204917191,-1.71023208745579
4,WT,8000,40,6.65154838071431,-2.02545136548725
4,WT,8500,40,5.30901024079553,-2.36968187317265
4,WT,9000,40,3.92578782110164,-2.70031697605486
4,WT,9500,40,1.48833940248036,-3.13976700156893
4,WT,10000,40,0.717665813098142,-3.62775487555149
4,WT,10500,40,0.27137968132345,-3.98591331885811
4,WT,11000,40,0.0929203875771489,-4.17195684712054
4,WT,11500,40,0.105055728927183,-4.52077305905273
4,WT,12000,40,0.0687122824380735,-4.90479579872995
4,WT,12500,40,0.0519909299497613,-5.18291025154141
4,WT,13000,40,0.0580297413674045,-5.39576952540673
4,WT,13500,40,NaN,NaN
4,WT,14000,40,NaN,NaN
4,WT,14500,40,NaN,NaN
4,WT,15000,40,NaN,NaN
4,WT,500,50,NaN,NaN
4,WT,1000,50,NaN,NaN
4,WT,1500,50,NaN,NaN
4,WT,2000,50,0.236289234408782,0.701753027442862
4,WT,2500,50,0.433099876275022,0.467630676811197
4,WT,3000,50,0.378374108336864,0.168235961850502
4,WT,3500,50,1.20167283533204,0.0772709629269446
4,WT,4000,50,2.21083525589134,-0.117415952565657
4,WT,4500,50,2.61973249843792,-0.368399458996433
