experiment,condition,protocol,genotype,pupilSize,freq,level,mag,phi
12,Awake,Multitone,Alpha9KO,na,4068,50,0.542912662579338,-0.115367068645738
12,Awake,Multitone,Alpha9KO,na,4588,50,0.719625914175417,-0.413995321745247
12,Awake,Multitone,Alpha9KO,na,5110,50,1.11062575087552,-0.542303690264709
12,Awake,Multitone,Alpha9KO,na,5635,50,1.22756320659824,-0.618013400360513
12,Awake,Multitone,Alpha9KO,na,6163,50,1.34282374519231,-1.00243353369991
12,Awake,Multitone,Alpha9KO,na,6693,50,1.42779049225582,-1.32870759199242
12,Awake,Multitone,Alpha9KO,na,7225,50,1.93706269790896,-1.54686821962681
12,Awake,Multitone,Alpha9KO,na,7760,50,2.60366744167361,-1.65882608236579
12,Awake,Multitone,Alpha9KO,na,8298,50,4.26562978768183,-1.47788766448985
12,Awake,Multitone,Alpha9KO,na,8838,50,5.30159313206369,-1.88028928383041
12,Awake,Multitone,Alpha9KO,na,9380,50,5.53223000469849,-2.17114472962203
12,Awake,Multitone,Alpha9KO,na,9925,50,5.45915560756872,-1.90482063067269
12,Awake,Multitone,Alpha9KO,na,10473,50,3.77722723295402,-1.89527983574687
12,Awake,Multitone,Alpha9KO,na,11023,50,3.18222811667678,-2.02934554937525
12,Awake,Multitone,Alpha9KO,na,11575,50,2.15071240245982,-2.35465572420521
12,Awake,Multitone,Alpha9KO,na,12130,50,1.14431389663801,-2.35296764843467
12,Awake,Multitone,Alpha9KO,na,12688,50,1.46381635814486,-2.57972824370451
12,Awake,Multitone,Alpha9KO,na,13248,50,1.04268278619261,-2.67011903924729
12,Awake,Multitone,Alpha9KO,na,13810,50,0.576794077619306,-2.47420984891928
12,Awake,Multitone,Alpha9KO,na,14375,50,NaN,NaN
12,Awake,Multitone,Alpha9KO,na,4068,60,0.771325918020056,-0.130956825340753
12,Awake,Multitone,Alpha9KO,na,4588,60,1.34472226020911,-0.417679925632573
12,Awake,Multitone,Alpha9KO,na,5110,60,2.21713652689731,-0.555225086133976
12,Awake,Multitone,Alpha9KO,na,5635,60,2.49205617376064,-0.630612069466325
12,Awake,Multitone,Alpha9KO,na,6163,60,2.57881625805764,-1.01429306782418
12,Awake,Multitone,Alpha9KO,na,6693,60,2.71549312391684,-1.33002996517947
12,Awake,Multitone,Alpha9KO,na,7225,60,3.71928150620511,-1.56280936502286
12,Awake,Multitone,Alpha9KO,na,7760,60,5.11753086268044,-1.68909723195192
12,Awake,Multitone,Alpha9KO,na,8298,60,6.78097748799599,-1.51354307154325
12,Awake,Multitone,Alpha9KO,na,8838,60,6.61928895035956,-1.91811302835296
12,Awake,Multitone,Alpha9KO,na,9380,60,6.02732896941663,-2.18423211801104
12,Awake,Multitone,Alpha9KO,na,9925,60,5.90058792031435,-1.90058343438763
12,Awake,Multitone,Alpha9KO,na,10473,60,4.51950683264164,-1.90501195598039
12,Awake,Multitone,Alpha9KO,na,11023,60,3.14549920473965,-2.00465069461844
12,Awake,Multitone,Alpha9KO,na,11575,60,2.15068890022168,-2.3229914879447
12,Awake,Multitone,Alpha9KO,na,12130,60,1.307447100133,-2.3126864860949
12,Awake,Multitone,Alpha9KO,na,12688,60,1.4907426486016,-2.61523261872997
12,Awake,Multitone,Alpha9KO,na,13248,60,0.927082123377859,-2.49305856135839
12,Awake,Multitone,Alpha9KO,na,13810,60,0.554659760268232,-2.60514364124652
12,Awake,Multitone,Alpha9KO,na,14375,60,NaN,NaN
12,Awake,Multitone,Alpha9KO,na,4068,70,1.1883906724373,-0.116271758158097
12,Awake,Multitone,Alpha9KO,na,4588,70,2.41829389192003,-0.409763759188402
12,Awake,Multitone,Alpha9KO,na,5110,70,4.14740879275755,-0.551344146109916
12,Awake,Multitone,Alpha9KO,na,5635,70,4.38993325495407,-0.630981479852115
12,Awake,Multitone,Alpha9KO,na,6163,70,4.15190570783626,-1.02576461546236
12,Awake,Multitone,Alpha9KO,na,6693,70,4.19375420791196,-1.34147073733301
12,Awake,Multitone,Alpha9KO,na,7225,70,5.1981325695579,-1.56462206181833
12,Awake,Multitone,Alpha9KO,na,7760,70,7.09603571004592,-1.69871039331081
12,Awake,Multitone,Alpha9KO,na,8298,70,9.1511934797529,-1.5360162552345
12,Awake,Multitone,Alpha9KO,na,8838,70,7.82774492836415,-1.94601215891314
12,Awake,Multitone,Alpha9KO,na,9380,70,6.16374582510531,-2.20140871464481
12,Awake,Multitone,Alpha9KO,na,9925,70,6.10055748457088,-1.91354764659659
12,Awake,Multitone,Alpha9KO,na,10473,70,4.58185774921994,-1.93800466510571
12,Awake,Multitone,Alpha9KO,na,11023,70,2.87422130573803,-2.02823775352617
12,Awake,Multitone,Alpha9KO,na,11575,70,1.88498308564932,-2.37058415586393
12,Awake,Multitone,Alpha9KO,na,12130,70,1.56258911110294,-2.43441917864764
12,Awake,Multitone,Alpha9KO,na,12688,70,1.28492627921091,-2.7216778289802
12,Awake,Multitone,Alpha9KO,na,13248,70,0.730520301686957,-2.54303638466595
12,Awake,Multitone,Alpha9KO,na,13810,70,0.498971174688455,-2.58871292126716
12,Awake,Multitone,Alpha9KO,na,14375,70,NaN,NaN
12,Awake,Multitone,Alpha9KO,na,4068,80,1.63480352771215,-0.118122771722115
12,Awake,Multitone,Alpha9KO,na,4588,80,3.26547373068216,-0.39820347774277
12,Awake,Multitone,Alpha9KO,na,5110,80,6.18508108049691,-0.540392564256897
12,Awake,Multitone,Alpha9KO,na,5635,80,6.6895192075918,-0.622438297002301
12,Awake,Multitone,Alpha9KO,na,6163,80,6.00896641546187,-1.03780057189002
12,Awake,Multitone,Alpha9KO,na,6693,80,5.92564334154952,-1.36490660395098
12,Awake,Multitone,Alpha9KO,na,7225,80,6.62948662526308,-1.5985264792027
12,Awake,Multitone,Alpha9KO,na,7760,80,8.46756453771849,-1.73219204377092
12,Awake,Multitone,Alpha9KO,na,8298,80,9.8647914696099,-1.56901453534171
12,Awake,Multitone,Alpha9KO,na,8838,80,8.21611979633708,-1.9709979819115
12,Awake,Multitone,Alpha9KO,na,9380,80,5.98783880044172,-2.22777990230504
12,Awake,Multitone,Alpha9KO,na,9925,80,5.80836809470624,-1.93171692869059
12,Awake,Multitone,Alpha9KO,na,10473,80,4.04963894774827,-1.95916364156701
12,Awake,Multitone,Alpha9KO,na,11023,80,2.63750710162983,-2.05743670791624
12,Awake,Multitone,Alpha9KO,na,11575,80,1.56123559548451,-2.41410815602359
12,Awake,Multitone,Alpha9KO,na,12130,80,1.58165863534422,-2.54744483149465
12,Awake,Multitone,Alpha9KO,na,12688,80,1.15438440729487,-2.84234004601609
12,Awake,Multitone,Alpha9KO,na,13248,80,0.606765033137955,-2.52480216250946
12,Awake,Multitone,Alpha9KO,na,13810,80,0.422145585271937,-2.26973849198298
12,Awake,Multitone,Alpha9KO,na,14375,80,NaN,NaN
1,Anesth,Multitone,WT,na,4068,10,NaN,NaN
1,Anesth,Multitone,WT,na,4588,10,NaN,NaN
1,Anesth,Multitone,WT,na,5110,10,0.531616442278767,-0.55053767812753
1,Anesth,Multitone,WT,na,5635,10,0.509360255111839,-0.793649012960745
1,Anesth,Multitone,WT,na,6163,10,NaN,NaN
1,Anesth,Multitone,WT,na,6693,10,0.729585141664956,-1.667162510354
1,Anesth,Multitone,WT,na,7225,10,0.535492839257888,-1.99588952386731
1,Anesth,Multitone,WT,na,7760,10,NaN,NaN
1,Anesth,Multitone,WT,na,8298,10,0.554411007137199,-1.30088831097476
1,Anesth,Multitone,WT,na,8838,10,0.627235843611106,-0.700537771833956
1,Anesth,Multitone,WT,na,9380,10,0.657032024940048,-1.14969171199746
1,Anesth,Multitone,WT,na,9925,10,0.77075823036414,-1.04376653975653
1,Anesth,Multitone,WT,na,10473,10,0.706056199452353,-0.910362036279698
1,Anesth,Multitone,WT,na,11023,10,1.07620512655263,-1.52464432151971
1,Anesth,Multitone,WT,na,11575,10,0.476579372245679,-1.85171226427065
1,Anesth,Multitone,WT,na,12130,10,0.650842095015118,-0.974723577916063
1,Anesth,Multitone,WT,na,12688,10,NaN,NaN
1,Anesth,Multitone,WT,na,13248,10,0.584867590843681,-0.488712963687457
1,Anesth,Multitone,WT,na,13810,10,0.364168572578993,-2.16231073802296
1,Anesth,Multitone,WT,na,14375,10,NaN,NaN
1,Anesth,Multitone,WT,na,4068,20,NaN,NaN
1,Anesth,Multitone,WT,na,4588,20,0.641653517967348,-0.757740782868813
1,Anesth,Multitone,WT,na,5110,20,NaN,NaN
1,Anesth,Multitone,WT,na,5635,20,0.733628505404939,-0.658720211229047
1,Anesth,Multitone,WT,na,6163,20,NaN,NaN
1,Anesth,Multitone,WT,na,6693,20,0.504569860540728,-1.52440692188429
1,Anesth,Multitone,WT,na,7225,20,NaN,NaN
1,Anesth,Multitone,WT,na,7760,20,NaN,NaN
1,Anesth,Multitone,WT,na,8298,20,0.839727232677992,-1.25841143996057
1,Anesth,Multitone,WT,na,8838,20,1.24717145906455,-0.723385623971402
1,Anesth,Multitone,WT,na,9380,20,1.38302023180821,-1.16845647961484
1,Anesth,Multitone,WT,na,9925,20,1.99615231259233,-0.920639109427526
1,Anesth,Multitone,WT,na,10473,20,1.17893460956705,-1.08031472581043
1,Anesth,Multitone,WT,na,11023,20,0.904934978452735,-1.19658026104207
1,Anesth,Multitone,WT,na,11575,20,0.741656650325439,-1.51053881567965
1,Anesth,Multitone,WT,na,12130,20,0.654194037588084,-1.18971922304474
1,Anesth,Multitone,WT,na,12688,20,NaN,NaN
1,Anesth,Multitone,WT,na,13248,20,NaN,NaN
1,Anesth,Multitone,WT,na,13810,20,NaN,NaN
1,Anesth,Multitone,WT,na,14375,20,NaN,NaN
1,Anesth,Multitone,WT,na,4068,30,0.473410058237253,-0.439410525441523
1,Anesth,Multitone,WT,na,4588,30,0.492862654122457,-0.483865942029279
1,Anesth,Multitone,WT,na,5110,30,0.762652962092517,-0.835620670145261
1,Anesth,Multitone,WT,na,5635,30,0.595057122216839,-0.774879900646381
1,Anesth,Multitone,WT,na,6163,30,0.772545184053578,-1.25362266005599
1,Anesth,Multitone,WT,na,6693,30,0.775738685991847,-1.54115230987807
1,Anesth,Multitone,WT,na,7225,30,0.594211465528437,-1.76706666286284
1,Anesth,Multitone,WT,na,7760,30,0.674364304212659,-1.69847280156415
1,Anesth,Multitone,WT,na,8298,30,1.36599342534078,-1.26378071084451
1,Anesth,Multitone,WT,na,8838,30,2.66568062941889,-0.833941255746728
1,Anesth,Multitone,WT,na,9380,30,2.95785501517083,-1.17454238770971
1,Anesth,Multitone,WT,na,9925,30,3.73596621023534,-0.920851248805758
1,Anesth,Multitone,WT,na,10473,30,2.23568353280673,-1.08076874699394
1,Anesth,Multitone,WT,na,11023,30,1.572007430321,-1.22193990551931
1,Anesth,Multitone,WT,na,11575,30,1.05859600410373,-1.21177616445885
1,Anesth,Multitone,WT,na,12130,30,0.900172577990461,-1.48310496894649
1,Anesth,Multitone,WT,na,12688,30,0.552254644675511,-1.24041906797872
1,Anesth,Multitone,WT,na,13248,30,0.417536053932846,-0.332107508150509
1,Anesth,Multitone,WT,na,13810,30,0.780366014548991,-0.251122490095375
1,Anesth,Multitone,WT,na,14375,30,NaN,NaN
1,Anesth,Multitone,WT,na,4068,40,0.805994686764348,-0.335109458916482
1,Anesth,Multitone,WT,na,4588,40,0.586171262179451,-0.420794670224284
1,Anesth,Multitone,WT,na,5110,40,0.757827335736976,-0.799790146714637
1,Anesth,Multitone,WT,na,5635,40,0.944255672865523,-0.839956603430083
1,Anesth,Multitone,WT,na,6163,40,0.713360123006089,-1.25851579187471
1,Anesth,Multitone,WT,na,6693,40,0.829578776802417,-1.57231701048546
1,Anesth,Multitone,WT,na,7225,40,0.830522452578996,-1.73106165964293
1,Anesth,Multitone,WT,na,7760,40,1.34961529764099,-1.75327459447703
1,Anesth,Multitone,WT,na,8298,40,3.16374603411669,-1.28821754965694
1,Anesth,Multitone,WT,na,8838,40,5.68887253133206,-0.86636995324188
1,Anesth,Multitone,WT,na,9380,40,5.40835762997899,-1.21224569930184
1,Anesth,Multitone,WT,na,9925,40,6.21612531272107,-0.944689633432741
1,Anesth,Multitone,WT,na,10473,40,3.50992209408708,-1.07389749352845
1,Anesth,Multitone,WT,na,11023,40,2.79208847519404,-1.21518086945445
1,Anesth,Multitone,WT,na,11575,40,1.43965953506949,-1.41196348589528
1,Anesth,Multitone,WT,na,12130,40,0.993037443824528,-1.41921125745903
1,Anesth,Multitone,WT,na,12688,40,0.610137309706419,-1.39395263808575
1,Anesth,Multitone,WT,na,13248,40,1.46543192764255,-2.01142498023077
1,Anesth,Multitone,WT,na,13810,40,0.503526385815307,-2.05364738297217
1,Anesth,Multitone,WT,na,14375,40,NaN,NaN
1,Anesth,Multitone,WT,na,4068,50,1.07953173476053,-0.323408160958991
1,Anesth,Multitone,WT,na,4588,50,0.881342112677615,-0.497378914753453
1,Anesth,Multitone,WT,na,5110,50,1.4024242458573,-0.784501328926974
1,Anesth,Multitone,WT,na,5635,50,1.3917937559376,-0.862339958906752
1,Anesth,Multitone,WT,na,6163,50,1.16422315330302,-1.28631503566614
1,Anesth,Multitone,WT,na,6693,50,1.53483752151263,-1.56698953558392
1,Anesth,Multitone,WT,na,7225,50,1.46537533742795,-1.73271724824275
1,Anesth,Multitone,WT,na,7760,50,2.2058389069967,-1.76071248972671
1,Anesth,Multitone,WT,na,8298,50,5.20279976512577,-1.29727352774263
1,Anesth,Multitone,WT,na,8838,50,9.2937644769629,-0.886029952657474
1,Anesth,Multitone,WT,na,9380,50,7.32968393892905,-1.24721787067809
1,Anesth,Multitone,WT,na,9925,50,7.8072153847063,-0.966797003247987
1,Anesth,Multitone,WT,na,10473,50,3.90630898786703,-1.06145238673964
1,Anesth,Multitone,WT,na,11023,50,3.56529352181956,-1.21816833623454
1,Anesth,Multitone,WT,na,11575,50,1.55187031102217,-1.42882189855232
1,Anesth,Multitone,WT,na,12130,50,1.10433379766007,-1.22545334981985
1,Anesth,Multitone,WT,na,12688,50,0.738241505010629,-1.23735255768964
1,Anesth,Multitone,WT,na,13248,50,NaN,NaN
1,Anesth,Multitone,WT,na,13810,50,0.422431916453318,-1.49329047634698
1,Anesth,Multitone,WT,na,14375,50,NaN,NaN
1,Anesth,Multitone,WT,na,4068,60,1.82699751433539,-0.32886663895416
1,Anesth,Multitone,WT,na,4588,60,1.34120154455801,-0.506365470549495
1,Anesth,Multitone,WT,na,5110,60,2.589445866981,-0.789053163678934
1,Anesth,Multitone,WT,na,5635,60,2.96688608188248,-0.867187345309631
1,Anesth,Multitone,WT,na,6163,60,2.27564026974439,-1.28338287067702
1,Anesth,Multitone,WT,na,6693,60,2.70280704499846,-1.55998722906379
1,Anesth,Multitone,WT,na,7225,60,2.9290095444187,-1.74484594324799
1,Anesth,Multitone,WT,na,7760,60,3.8811156742458,-1.77508344354675
1,Anesth,Multitone,WT,na,8298,60,7.90929172296002,-1.30589204313267
1,Anesth,Multitone,WT,na,8838,60,11.9715017509441,-0.898873585546088
1,Anesth,Multitone,WT,na,9380,60,7.60163601930643,-1.25895888173869
1,Anesth,Multitone,WT,na,9925,60,8.32545634077436,-0.954741116255797
1,Anesth,Multitone,WT,na,10473,60,4.05129376495086,-1.01744549527563
1,Anesth,Multitone,WT,na,11023,60,3.41120030951301,-1.19415403293064
1,Anesth,Multitone,WT,na,11575,60,1.50859526829599,-1.41893405595477
1,Anesth,Multitone,WT,na,12130,60,0.988166713078412,-1.20127451197847
1,Anesth,Multitone,WT,na,12688,60,0.848081399994458,-1.53731298144256
1,Anesth,Multitone,WT,na,13248,60,0.485508770385382,-0.905094069115627
1,Anesth,Multitone,WT,na,13810,60,NaN,NaN
1,Anesth,Multitone,WT,na,14375,60,NaN,NaN
1,Anesth,Multitone,WT,na,4068,70,4.08877008152767,-0.337781384853616
1,Anesth,Multitone,WT,na,4588,70,2.80800555903699,-0.513295415076865
1,Anesth,Multitone,WT,na,5110,70,5.10935358785232,-0.798621986123358
1,Anesth,Multitone,WT,na,5635,70,5.8078312884707,-0.875752759908277
1,Anesth,Multitone,WT,na,6163,70,4.66003937512507,-1.28671307749925
1,Anesth,Multitone,WT,na,6693,70,5.48972621149423,-1.5586671443852
1,Anesth,Multitone,WT,na,7225,70,5.1090435172075,-1.7545137533791
1,Anesth,Multitone,WT,na,7760,70,6.08980457594831,-1.79854839071178
1,Anesth,Multitone,WT,na,8298,70,11.7534349684984,-1.33586482305418
1,Anesth,Multitone,WT,na,8838,70,15.9484896994588,-0.942074675695423
1,Anesth,Multitone,WT,na,9380,70,7.80415511049238,-1.2856703707329
1,Anesth,Multitone,WT,na,9925,70,9.05631282851209,-0.956484796015706
1,Anesth,Multitone,WT,na,10473,70,4.66393392211275,-0.973625559816233
1,Anesth,Multitone,WT,na,11023,70,3.03716403449928,-1.16213469200714
1,Anesth,Multitone,WT,na,11575,70,1.55252769956123,-1.42029160517372
1,Anesth,Multitone,WT,na,12130,70,0.999012608681916,-1.18976812537538
1,Anesth,Multitone,WT,na,12688,70,NaN,NaN
1,Anesth,Multitone,WT,na,13248,70,0.419076365231232,-2.30245897648324
1,Anesth,Multitone,WT,na,13810,70,0.611221617526901,-1.11031205800142
1,Anesth,Multitone,WT,na,14375,70,NaN,NaN
1,Anesth,Multitone,WT,na,4068,80,9.94754244349108,-0.350014980919974
1,Anesth,Multitone,WT,na,4588,80,6.90304524761162,-0.522006156016278
1,Anesth,Multitone,WT,na,5110,80,11.9548969970168,-0.834518369327234
1,Anesth,Multitone,WT,na,5635,80,13.3357104992005,-0.907399270057576
1,Anesth,Multitone,WT,na,6163,80,9.35725508026067,-1.32034166401156
1,Anesth,Multitone,WT,na,6693,80,10.9875567505349,-1.60562925541602
1,Anesth,Multitone,WT,na,7225,80,7.48230428138611,-1.83412227729125
1,Anesth,Multitone,WT,na,7760,80,5.99874983915599,-1.88645238199223
1,Anesth,Multitone,WT,na,8298,80,12.4345267559718,-1.4486775516937
1,Anesth,Multitone,WT,na,8838,80,17.059330962503,-1.06037980254422
1,Anesth,Multitone,WT,na,9380,80,7.5670667024871,-1.38372729949931
1,Anesth,Multitone,WT,na,9925,80,6.81496106484817,-1.0239419863036
1,Anesth,Multitone,WT,na,10473,80,3.37138963830724,-1.04573824953654
1,Anesth,Multitone,WT,na,11023,80,1.85934682856445,-1.23863967632901
1,Anesth,Multitone,WT,na,11575,80,1.11194480551323,-1.57252109131182
1,Anesth,Multitone,WT,na,12130,80,0.807396854190496,-1.01756629522981
1,Anesth,Multitone,WT,na,12688,80,0.826105403469208,-1.3685866711476
1,Anesth,Multitone,WT,na,13248,80,0.498010664832475,-1.68943536786128
1,Anesth,Multitone,WT,na,13810,80,0.848481372927929,-1.59054809371179
1,Anesth,Multitone,WT,na,14375,80,NaN,NaN
2,Anesth,Multitone,WT,na,4068,10,NaN,NaN
2,Anesth,Multitone,WT,na,4588,10,NaN,NaN
2,Anesth,Multitone,WT,na,5110,10,NaN,NaN
2,Anesth,Multitone,WT,na,5635,10,NaN,NaN
2,Anesth,Multitone,WT,na,6163,10,NaN,NaN
2,Anesth,Multitone,WT,na,6693,10,0.753213277446445,-1.65846691736801
2,Anesth,Multitone,WT,na,7225,10,0.95136976701488,-1.5453007797516
2,Anesth,Multitone,WT,na,7760,10,NaN,NaN
2,Anesth,Multitone,WT,na,8298,10,1.00861549052489,-1.96942369040849
2,Anesth,Multitone,WT,na,8838,10,NaN,NaN
2,Anesth,Multitone,WT,na,9380,10,1.02007008602129,-2.64006752848592
2,Anesth,Multitone,WT,na,9925,10,0.712551553818077,-2.3917987084116
2,Anesth,Multitone,WT,na,10473,10,0.880074799751003,-2.41001646965887
2,Anesth,Multitone,WT,na,11023,10,0.895339090130843,-2.88674286319312
2,Anesth,Multitone,WT,na,11575,10,1.08296526790761,-3.26432855239685
2,Anesth,Multitone,WT,na,12130,10,1.27943156603351,-3.13035237207149
2,Anesth,Multitone,WT,na,12688,10,0.807730628874859,-3.40314648728155
2,Anesth,Multitone,WT,na,13248,10,NaN,NaN
2,Anesth,Multitone,WT,na,13810,10,0.486719489182756,-4.3672449970206
2,Anesth,Multitone,WT,na,14375,10,NaN,NaN
2,Anesth,Multitone,WT,na,4068,20,NaN,NaN
2,Anesth,Multitone,WT,na,4588,20,0.748057582321014,-0.305852587006039
2,Anesth,Multitone,WT,na,5110,20,NaN,NaN
2,Anesth,Multitone,WT,na,5635,20,NaN,NaN
2,Anesth,Multitone,WT,na,6163,20,0.838269359712397,-0.491782416274249
2,Anesth,Multitone,WT,na,6693,20,NaN,NaN
2,Anesth,Multitone,WT,na,7225,20,0.943893924145632,-1.4662555105218
2,Anesth,Multitone,WT,na,7760,20,0.924729652670019,-1.49251946448445
2,Anesth,Multitone,WT,na,8298,20,NaN,NaN
2,Anesth,Multitone,WT,na,8838,20,0.881466728389318,-2.34054486738392
2,Anesth,Multitone,WT,na,9380,20,0.765580260883155,-2.71828360172167
2,Anesth,Multitone,WT,na,9925,20,0.78641814243567,-2.3808482968768
2,Anesth,Multitone,WT,na,10473,20,1.33382310842572,-2.37443736714979
2,Anesth,Multitone,WT,na,11023,20,1.24258471165815,-2.92189433372207
2,Anesth,Multitone,WT,na,11575,20,1.45123199779101,-3.20855255228413
2,Anesth,Multitone,WT,na,12130,20,2.41116943594297,-3.13967431279464
2,Anesth,Multitone,WT,na,12688,20,0.984948143485894,-3.33570701758978
2,Anesth,Multitone,WT,na,13248,20,NaN,NaN
2,Anesth,Multitone,WT,na,13810,20,0.66351981592675,-2.23048254496573
2,Anesth,Multitone,WT,na,14375,20,NaN,NaN
2,Anesth,Multitone,WT,na,4068,30,NaN,NaN
2,Anesth,Multitone,WT,na,4588,30,NaN,NaN
2,Anesth,Multitone,WT,na,5110,30,0.610916756420488,-0.335206925756772
2,Anesth,Multitone,WT,na,5635,30,0.723112902450919,-0.955113651334811
2,Anesth,Multitone,WT,na,6163,30,0.642468674606782,-1.0106040268556
2,Anesth,Multitone,WT,na,6693,30,0.723391446466072,-1.38397661706207
2,Anesth,Multitone,WT,na,7225,30,0.567678521053577,-1.6205189814909
2,Anesth,Multitone,WT,na,7760,30,0.59092211038186,-1.59117084526459
2,Anesth,Multitone,WT,na,8298,30,0.743555849800961,-2.09838729704701
2,Anesth,Multitone,WT,na,8838,30,0.962738955858885,-2.37960801099179
2,Anesth,Multitone,WT,na,9380,30,1.48591073887828,-2.67370285042306
2,Anesth,Multitone,WT,na,9925,30,1.56878379056328,-2.3337016668334
2,Anesth,Multitone,WT,na,10473,30,2.40057468705464,-2.39712934632358
2,Anesth,Multitone,WT,na,11023,30,2.04214445086867,-2.92791904590884
2,Anesth,Multitone,WT,na,11575,30,1.95581625187937,-3.18831358803177
2,Anesth,Multitone,WT,na,12130,30,3.68901335802298,-3.09577455342586
2,Anesth,Multitone,WT,na,12688,30,1.13986862240615,-3.29341572566283
2,Anesth,Multitone,WT,na,13248,30,0.874516634058645,-3.17908292808304
2,Anesth,Multitone,WT,na,13810,30,0.526252727472044,-2.9732846994972
2,Anesth,Multitone,WT,na,14375,30,NaN,NaN
2,Anesth,Multitone,WT,na,4068,40,NaN,NaN
2,Anesth,Multitone,WT,na,4588,40,0.848528368194586,-0.4811711707601
2,Anesth,Multitone,WT,na,5110,40,0.451076150505173,-0.546377008186714
2,Anesth,Multitone,WT,na,5635,40,0.675915591670548,-0.69314036487912
2,Anesth,Multitone,WT,na,6163,40,0.856098230726377,-1.0509482407177
2,Anesth,Multitone,WT,na,6693,40,0.765458919278011,-1.33661311794767
2,Anesth,Multitone,WT,na,7225,40,0.940638633464959,-1.61405024833324
2,Anesth,Multitone,WT,na,7760,40,1.0034061146932,-1.64084308865897
2,Anesth,Multitone,WT,na,8298,40,1.5189162022401,-2.08685772674545
2,Anesth,Multitone,WT,na,8838,40,2.23645467784607,-2.42529119786025
2,Anesth,Multitone,WT,na,9380,40,3.26243962212132,-2.70328413128144
2,Anesth,Multitone,WT,na,9925,40,3.35638868161011,-2.38907283944124
2,Anesth,Multitone,WT,na,10473,40,4.50125602381841,-2.43219697059998
2,Anesth,Multitone,WT,na,11023,40,3.57787582815403,-2.96387720923101
2,Anesth,Multitone,WT,na,11575,40,3.02532248278626,-3.1948055273593
2,Anesth,Multitone,WT,na,12130,40,4.95701136123023,-3.07595963495807
2,Anesth,Multitone,WT,na,12688,40,1.86427812062188,-3.23054201008889
2,Anesth,Multitone,WT,na,13248,40,1.09592398538416,-3.07645210087796
2,Anesth,Multitone,WT,na,13810,40,0.687692960588957,-3.10216353165215
2,Anesth,Multitone,WT,na,14375,40,NaN,NaN
2,Anesth,Multitone,WT,na,4068,50,1.29748221318939,-0.0122907907907145
2,Anesth,Multitone,WT,na,4588,50,1.02272653511198,-0.318573271346806
2,Anesth,Multitone,WT,na,5110,50,0.924224563039024,-0.582790709121075
2,Anesth,Multitone,WT,na,5635,50,1.15284740160656,-0.65917962057335
2,Anesth,Multitone,WT,na,6163,50,1.13778806741968,-1.04432711041264
2,Anesth,Multitone,WT,na,6693,50,1.38445627261692,-1.36087220525302
2,Anesth,Multitone,WT,na,7225,50,1.73346501937941,-1.57888712142989
2,Anesth,Multitone,WT,na,7760,50,2.0726733190037,-1.65394311092883
2,Anesth,Multitone,WT,na,8298,50,3.21958739414438,-2.0902239007402
2,Anesth,Multitone,WT,na,8838,50,4.27380792428688,-2.42654811839222
2,Anesth,Multitone,WT,na,9380,50,6.34851799993016,-2.72104285756968
2,Anesth,Multitone,WT,na,9925,50,6.47102038917534,-2.41042428403951
2,Anesth,Multitone,WT,na,10473,50,7.33572888703702,-2.46587578129921
2,Anesth,Multitone,WT,na,11023,50,4.87699007338569,-2.96296707296284
2,Anesth,Multitone,WT,na,11575,50,4.02872904526783,-3.20789353310135
2,Anesth,Multitone,WT,na,12130,50,5.20515813594273,-3.01947459179948
2,Anesth,Multitone,WT,na,12688,50,2.46048133584676,-3.15405848824116
2,Anesth,Multitone,WT,na,13248,50,1.03679430128496,-3.02717735170317
2,Anesth,Multitone,WT,na,13810,50,NaN,NaN
2,Anesth,Multitone,WT,na,14375,50,NaN,NaN
2,Anesth,Multitone,WT,na,4068,60,1.05126332912788,-0.159860589869605
2,Anesth,Multitone,WT,na,4588,60,1.03134128798495,-0.322948817403539
2,Anesth,Multitone,WT,na,5110,60,1.53041493550363,-0.609464534998186
2,Anesth,Multitone,WT,na,5635,60,1.77394162698411,-0.684236704988681
2,Anesth,Multitone,WT,na,6163,60,2.05127601690477,-1.04836468326743
2,Anesth,Multitone,WT,na,6693,60,2.77817710083345,-1.3263624798792
2,Anesth,Multitone,WT,na,7225,60,3.38559090011357,-1.56212727176388
2,Anesth,Multitone,WT,na,7760,60,4.07493819017119,-1.65120685868427
2,Anesth,Multitone,WT,na,8298,60,5.7771790863378,-2.08887458569797
2,Anesth,Multitone,WT,na,8838,60,7.52051877413961,-2.43564919473309
2,Anesth,Multitone,WT,na,9380,60,9.62603344085897,-2.73751828255663
2,Anesth,Multitone,WT,na,9925,60,9.27824910182569,-2.44014773587243
2,Anesth,Multitone,WT,na,10473,60,9.25565822337997,-2.47083982574112
2,Anesth,Multitone,WT,na,11023,60,5.37229165081784,-2.92990039098162
2,Anesth,Multitone,WT,na,11575,60,4.44144463755994,-3.20885099302236
2,Anesth,Multitone,WT,na,12130,60,4.48355254730547,-2.95444249425812
2,Anesth,Multitone,WT,na,12688,60,2.50225371923238,-3.08347376626983
2,Anesth,Multitone,WT,na,13248,60,1.04733038730603,-2.90717860339075
2,Anesth,Multitone,WT,na,13810,60,1.35525021611462,-3.3723224694872
2,Anesth,Multitone,WT,na,14375,60,NaN,NaN
2,Anesth,Multitone,WT,na,4068,70,1.88963151456304,-0.148867454841412
2,Anesth,Multitone,WT,na,4588,70,2.06038084267034,-0.360627557292819
